Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;DATE;HEURE
12008129;LING PAM PAM VITAMINE E 72PCS ;5.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;OUALI;29/08/2018 ;08:42:54
11003900;PAP HYG VELLOURS COTEX X4R    ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;OUALI;29/08/2018 ;08:46:01
12007320;HIGEEN ANTISEPTIC ORANGE 500ML;1.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;OUALI;29/08/2018 ;08:46:12
12007325;HIGEEN ANTISEPTIC SENSITIVE 50;1.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;OUALI;29/08/2018 ;08:46:27
30006479;PILE 2 X AA POWER PLUS        ;2.000;BRICOLAGE                     ;30;MOYENS GENERAUX ALGER;99;Auto-consommation;OUALI;29/08/2018 ;09:31:54
31009007;MANCHE 1.20 M VERNI           ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;OUALI;29/08/2018 ;09:50:56
31016694;RACLETTE DU SOL MONOGOM 55CM  ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;OUALI;29/08/2018 ;09:51:06
31029201;COUTEAU DE BOUCHER 250MM      ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;OUALI;29/08/2018 ;11:00:18
31001858;SERVIETTE DE TABLE            ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:40:36
31028632;PACK VISCOSE 2 PCS            ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:41:08
31028764;LAVETTE SPIRAL 3PCO1          ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:56:25
31000745;ZIP MASTER                    ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:56:02
31000636;SERVIETTES DE TABLE 50        ;3.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:55:42
32012566;RAME DE PAPIER VERTEX A4 80G  ;5.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:55:15
31006553;COUTEAUX HADEF (50 U)         ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:54:30
31001895;Serviette en  quatre couleure ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:53:57
31026941;SAC POUBELLE 55 65CM          ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:53:43
31003277;GANT FRESH LEMON moyen        ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:53:21
31019063;PAPIER CUISSON 10M            ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:56:54
31019017;PAPIER CUISSON 5M             ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:57:10
32020079;RAMETTES A4 75GR              ;2.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:59:27
32020080;RAMETTES A4 80GR              ;1.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:59:18
31014280;PAPIER FILM 30 M              ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:59:09
11001638;ROUL ALU 30CM*5M              ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:58:53
31029093;FILM ETIRABLE ALIMENTAIRE10M  ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:58:42
31019062;PAPIER CUISSON 5M             ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:58:22
31014279;PAPIER FILM 10 M              ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:58:12
11002805;MIRAPLUS PAPIER ALUMINIUM 5M  ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:57:38
31019019;ROULEAUX ALUMINIUM 5M         ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:52:31
11000325;ROULEAU ALUMINUM 10M          ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:52:20
11000259;FILM ETIRABLE 10M             ;2.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:45:09
31000745;ZIP MASTER                    ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:44:56
31007940;Serviette 30x30/ 80 UT Imprime;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:44:23
11006003;LAVETTE PLASTIQUE             ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:44:08
31001940;VILEDA gants ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:43:58
11005875;CELLUOSE FIBRE 041S           ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:43:49
11006447;LAVETTE FRUITA 3 PS           ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:42:27
31026941;SAC POUBELLE 55 65CM          ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:42:02
31028764;LAVETTE SPIRAL 3PCO1          ;3.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:41:41
11000335;ROULEAU ALUMINUM 50M          ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:45:38
11003494;FILM TRANSP200METRES          ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:46:14
31008259;CHAMEX  10 PCS                ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:48:57
11000333;ROULEAU ALUMINUM 30M          ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:51:30
32012566;RAME DE PAPIER VERTEX A4 80G  ;3.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:49:40
31018586;ALU50 M                       ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:51:02
31019015;FILM PLASTIC 200M             ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:50:51
11001640;FILM  ETIRAB ALIMENT 30CM*10M ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:50:38
31000745;ZIP MASTER                    ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/08/2018 ;14:49:52
20000886;ESCALOUPE GRILLE              ;1.000;CHARCUTERIE/TRAITEUR          ;20;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/07/2018 ;15:35:49
22000093;AVOCAT  IMPORTATION           ;0.582;FRUITS ET LEGUMES             ;22;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/07/2018 ;15:32:05
20000557;SALADE FROMAGERE              ;1.000;CHARCUTERIE/TRAITEUR          ;20;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/07/2018 ;15:36:41
11004085;DESO JASMIN 750ML             ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/07/2018 ;15:38:30
30001349;D 031 MONOBLOC 6P/INT/ C5M    ;1.000;BRICOLAGE                     ;30;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;29/07/2018 ;11:10:10
20000779;merlan sans tete              ;0.105;CHARCUTERIE/TRAITEUR          ;20;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;28/08/2018 ;14:17:14
31020317;SPIRAL INOX X 3 PSC           ;5.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;28/08/2018 ;09:46:19
10001356;Guedila 1,5L                  ;18.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;28/08/2018 ;09:52:29
31021167;VISCOSE ARIANE 50*70 MADE IN G;10.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;28/08/2018 ;09:45:13
11003796;ESSUIE-TOUT   COTEX   MEGA 1=4;64.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;28/08/2018 ;09:46:03
10001358;Guedila 0,5L                  ;96.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;28/08/2018 ;09:52:11
20000571;SALADE DE RIZ                 ;0.115;CHARCUTERIE/TRAITEUR          ;20;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;28/08/2018 ;14:15:29
20000749;riz  espagnol                 ;0.155;CHARCUTERIE/TRAITEUR          ;20;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;28/08/2018 ;14:15:42
24000121;VIANDE DE VEAU SANS OS LS     ;0.114;BOUCHERIE / VOLAILLE          ;24;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;28/08/2018 ;14:16:02
20000751;saucisson en sauce rechetta   ;0.145;CHARCUTERIE/TRAITEUR          ;20;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;28/08/2018 ;14:16:41
23000722;ASSORTIMENT DE  2 PATISSERIES ;1.000;BOULANGERIE / PATISSERIE      ;23;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;28/08/2018 ;14:16:58
30005315;RUBAN ADH DFACE EPAIS 48Mx3.5M;1.000;BRICOLAGE                     ;30;MOYENS GENERAUX ALGER;99;Auto-consommation;OUALI;28/07/2018 ;12:30:23
32012566;RAME DE PAPIER VERTEX A4 80G  ;10.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;27/08/2018 ;11:14:03
12008129;LING PAM PAM VITAMINE E 72PCS ;5.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;OUALI;27/07/2018 ;09:11:02
11003213;LAVE VITRE LOT DE 2           ;52.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;OUALI;27/07/2018 ;09:13:35
11000824;NETTOYANT VITRES 750 ML       ;48.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;OUALI;27/07/2018 ;09:12:45
31028116;VISCOSE ROSE                  ;100.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;OUALI;27/07/2018 ;09:10:39
32023142;STYLO VERTEX BRIANEX V1611BLEU;20.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;26/08/2018 ;15:03:00
12007423;WAFA Boite grand model        ;2.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;26/07/2018 ;11:44:00
12021438;MOUCHOIR EN BOITE  140 GM     ;5.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;26/07/2018 ;11:43:36
12013735;SELPAK MOUCH CUB  48          ;2.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;26/07/2018 ;11:43:48
11001531;INDUSTRIEL 02 ROULEAUX        ;12.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;OUALI;26/07/2018 ;09:42:36
11006346;ESSUIE TOUT COTEX ARTISTICO   ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;26/07/2018 ;11:47:18
22000093;AVOCAT  IMPORTATION           ;0.752;FRUITS ET LEGUMES             ;22;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;26/07/2018 ;10:51:50
12015559;BOIT MOUCHOIR 70 FRESH        ;1.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;26/07/2018 ;11:44:11
12007421;WAFA Boite grand model H      ;2.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;26/07/2018 ;11:44:27
20000886;ESCALOUPE GRILLE              ;0.410;CHARCUTERIE/TRAITEUR          ;20;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;26/07/2018 ;14:53:57
20000557;SALADE FROMAGERE              ;2.000;CHARCUTERIE/TRAITEUR          ;20;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;26/07/2018 ;14:53:40
12007423;WAFA Boite grand model        ;2.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;26/07/2018 ;11:49:28
11003796;ESSUIE-TOUT   COTEX   MEGA 1=4;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;26/07/2018 ;11:49:13
11005980;ESS SIM 2R MIRA PLUS          ;2.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;26/07/2018 ;11:49:03
11001524;IMPRIME E 04 ROULEAUX         ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;26/07/2018 ;11:48:42
12007834;MOUCHOIRS EN BOITE CUBIQUE X80;1.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;26/07/2018 ;11:48:06
12007834;MOUCHOIRS EN BOITE CUBIQUE X80;1.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;26/07/2018 ;11:47:53
11005981;FAMILIA ESSUIE TOUT JUMBO 1*6 ;2.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;26/07/2018 ;11:47:43
10001356;Guedila 1,5L                  ;30.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;OUALI;26/07/2018 ;16:05:31
12007426;WAFA Boite petit Model        ;1.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;26/07/2018 ;11:44:50
12021436;MOUCHOIR EN BOITE 80 PM       ;1.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;26/07/2018 ;11:45:00
11005980;ESS SIM 2R MIRA PLUS          ;2.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;26/07/2018 ;11:45:28
11005957;ESSUIE-TOUT COTEX PLUS 4R+2 R ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;26/07/2018 ;11:45:47
11001524;IMPRIME E 04 ROULEAUX         ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;26/07/2018 ;11:46:05
11003160;ESSUIE TOUT DECORE 6 ROULEAUX ;2.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;26/07/2018 ;11:46:33
10001358;Guedila 0,5L                  ;84.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;OUALI;26/07/2018 ;16:05:13
