Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;DATE;HEURE
32001253;AGRAFES 24/6 TECHNO           ;10.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;10/12/2018 ;12:12:01
41006094;PRESSE AGRUMES  ARIETE C040700;1.000;PEM                           ;41;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;10/12/2018 ;12:15:57
32026659;CLASSEUR 4 ANNEAUX 38MM ROSE  ;5.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;10/12/2018 ;12:12:39
32015985;STYLO VERTEX BL IMZA152BL     ;20.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;10/12/2018 ;12:13:16
32025617;POCHETTE ZIP 33x26CM TCHNO    ;50.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;10/12/2018 ;12:12:50
32022613;TROMBONE COULEUR 33MM50PS 1661;10.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;10/12/2018 ;12:11:52
32014866;POST-IT  FLAMINGO 9656-01     ;36.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;10/12/2018 ;12:12:30
32013713;POST-IT 75 x 75 mm            ;2.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;10/12/2018 ;12:12:12
30008309;CADENAS MOUCHETE GUSAM N 63   ;1.000;BRICOLAGE                     ;30;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;10/12/2018 ;12:11:36
11001524;IMPRIME E 04 ROULEAUX         ;8.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;10/12/2018 ;12:11:11
11001523;IMPRIME E 02 ROULEAUX         ;32.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;10/11/2018 ;09:52:19
31012532;BALAIS  PLASTIQUE  8041       ;3.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;10/11/2018 ;12:22:03
31019918;BALAIS MEXILLE                ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;10/11/2018 ;12:21:35
31009007;MANCHE 1.20 M VERNI           ;5.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;10/11/2018 ;12:21:22
11001161;FORCE EXPRESSE                ;4.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;10/11/2018 ;14:42:46
11001161;FORCE EXPRESSE                ;2.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;10/11/2018 ;12:20:47
31018581;FOUCHETTE                     ;10.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;10/11/2018 ;09:42:20
12009358;WISSO lingettes 72            ;5.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;10/10/2018 ;11:26:09
11000182;LAVE VITRE VAPO GRAND         ;80.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;10/10/2018 ;11:24:15
31029512;VISCOSE GERMANY SUPER PM      ;100.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;10/10/2018 ;11:25:41
31028408;PELLE POUSSIER PM             ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;10/10/2018 ;11:25:56
35003094;EAU DEMINERALISEE  0.95 L     ;3.000;AUTO                          ;35;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;10/10/2018 ;13:39:38
30007278;PINCEAU ROND  UNIVERSEL N 16  ;1.000;BRICOLAGE                     ;30;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;10/10/2018 ;13:42:08
10002791;PEPSI 33CL PET                ;3.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;10/09/2018 ;12:25:30
20000889;REPAS COMMANDE                ;3.000;CHARCUTERIE/TRAITEUR          ;20;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;10/09/2018 ;12:27:48
23000508;BAGUETTE GM                   ;2.000;BOULANGERIE / PATISSERIE      ;23;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;10/09/2018 ;12:26:04
11001531;INDUSTRIEL 02 ROULEAUX        ;12.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;10/09/2018 ;10:39:55
10001436;EAU MINIRALE TOUDJA 1,5L      ;3.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;10/09/2018 ;12:25:40
10002792;7UP 33CL PET                  ;6.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;09/12/2018 ;14:38:53
10000269;E.MINER NATURELLE 50 CL (PET) ;6.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;09/12/2018 ;14:39:04
20000884;GRATIN DE POULET              ;1.990;CHARCUTERIE/TRAITEUR          ;20;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;09/12/2018 ;14:45:48
23000508;BAGUETTE GM                   ;4.000;BOULANGERIE / PATISSERIE      ;23;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;09/12/2018 ;15:53:55
11001523;IMPRIME E 02 ROULEAUX         ;16.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;09/11/2018 ;09:47:28
31020136;MICROFIBRE CUISINE36062-13UNI ;5.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;09/10/2018 ;14:28:10
31018581;FOUCHETTE                     ;10.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;09/10/2018 ;14:24:37
31009007;MANCHE 1.20 M VERNI           ;12.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;09/10/2018 ;15:34:56
31008261;FROTOIRE 44 CM PM 71 T 1      ;6.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;09/10/2018 ;15:37:21
31019914;BALAIS LUX 2                  ;6.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;09/10/2018 ;15:36:17
32012690;POCHETTE TRANS POUR CLASSEUR  ;102.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;09/10/2018 ;14:33:30
31026692;BOITE OASIS N 8               ;6.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;09/10/2018 ;14:43:43
31018582;CUILLERE GF                   ;10.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;09/10/2018 ;14:24:00
11001531;INDUSTRIEL 02 ROULEAUX        ;6.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;09/10/2018 ;14:21:49
30007294;PINCEAU ROND PRO  N 20        ;1.000;BRICOLAGE                     ;30;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;09/09/2018 ;09:17:28
32021781;STYLO VERTEX FARABI BLEU 50P2 ;10.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;09/09/2018 ;10:55:17
31029237;COUSCOUSSIER 10L BEST         ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;09/09/2018 ;15:40:03
11004504;DESOD LORAGE ROSE BLA 750ML  ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;09/09/2018 ;11:25:24
30006405;CADENAS SMTOP 1150            ;1.000;BRICOLAGE                     ;30;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;09/09/2018 ;14:40:18
11001523;IMPRIME E 02 ROULEAUX         ;16.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/11/2018 ;10:38:16
11001827;Desodorisant  LOrage  Marine ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/11/2018 ;14:08:03
30005679;COLORANT UNIVERSEL ORANGE 05 1;1.000;BRICOLAGE                     ;30;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/11/2018 ;14:01:48
31019012;ROULEAUX ALUMINIUM  200M      ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/11/2018 ;14:08:19
30007280;PINCEAU ROND  UNIVERSEL N 20  ;1.000;BRICOLAGE                     ;30;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/11/2018 ;14:02:10
31019013;ROULEAUX ALUMINIUM  300M      ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/11/2018 ;10:46:18
32013600;MARQUEUR PERMANENT            ;2.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/11/2018 ;10:46:34
11000329;ROULEAU ALUMINUM 20M          ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:35:04
31014668;PAPIER CUISSON 5M             ;5.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:30:00
11000259;FILM ETIRABLE 10M             ;3.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:29:29
11000264;ROULEAU ALUMINUM 5M           ;2.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:29:02
11000333;ROULEAU ALUMINUM 30M          ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:28:39
11001640;FILM  ETIRAB ALIMENT 30CM*10M ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:28:07
11000329;ROULEAU ALUMINUM 20M          ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:30:28
11000259;FILM ETIRABLE 10M             ;2.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:31:52
31014383;COTEX SERVIETTES DE TABLE ORIG;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:32:21
11000333;ROULEAU ALUMINUM 30M          ;3.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:32:43
11000333;ROULEAU ALUMINUM 30M          ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:32:58
31029090;SERVIETTE PAPIER BLANCHE 80PCS;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:33:29
11000325;ROULEAU ALUMINUM 10M          ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:33:42
31014668;PAPIER CUISSON 5M             ;4.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:34:20
11000333;ROULEAU ALUMINUM 30M          ;2.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:34:49
11000259;FILM ETIRABLE 10M             ;4.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:27:37
11000325;ROULEAU ALUMINUM 10M          ;3.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:26:38
31019012;ROULEAUX ALUMINIUM  200M      ;3.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:25:34
31018581;FOUCHETTE                     ;10.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;08/10/2018 ;08:49:38
31018582;CUILLERE GF                   ;10.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;08/10/2018 ;08:49:53
31019012;ROULEAUX ALUMINIUM  200M      ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;08/10/2018 ;08:50:09
11000264;ROULEAU ALUMINUM 5M           ;6.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:18:52
11000329;ROULEAU ALUMINUM 20M          ;2.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:19:16
11000333;ROULEAU ALUMINUM 30M          ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:19:41
32012566;RAME DE PAPIER VERTEX A4 80G  ;2.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:21:11
11000259;FILM ETIRABLE 10M             ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:21:49
31014668;PAPIER CUISSON 5M             ;3.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:22:23
11000340;FILM TRANSPARENT 30M          ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:22:38
11000264;ROULEAU ALUMINUM 5M           ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:22:56
11000335;ROULEAU ALUMINUM 50M          ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:24:30
31019062;PAPIER CUISSON 5M             ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:24:56
31014383;COTEX SERVIETTES DE TABLE ORIG;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:25:08
31016724;GOBELET TRANSPARENT           ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:24:15
14010828;SEMOULE 1KG MOYENNE MAMA      ;2.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;10:24:47
32021781;STYLO VERTEX FARABI BLEU 50P2 ;5.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;10:06:33
32008783;STYLO VERTEX 102 FUME VERT    ;5.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;10:06:16
32023144;STYLO VERTEX BRIANEX V1611VERT;5.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;10:05:59
32028190;STYLO CORRECTEUR LICENCE 4538 ;2.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;10:04:46
32026214;FEUTRE ECOLIER 6 COULEUR      ;1.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;10:04:11
32023145;STYLO VERTEX LUMINEX V1612BLEU;3.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;10:03:04
32025888;CRAYON NOIR V 1128            ;1.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;10:02:33
32027387;STYLO MAGIQUE BLEU            ;3.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;10:01:45
32024276;STYLO ROLLER PEN 0.7 MM METALI;3.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;10:01:22
32013656;MARQUEUR TABLEAU BLANC VERT   ;1.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;10:00:56
32021781;STYLO VERTEX FARABI BLEU 50P2 ;2.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;10:00:30
32023144;STYLO VERTEX BRIANEX V1611VERT;2.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:59:36
32028368;CORRECTION PEN 7ML 242 - IGLE ;1.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;10:06:45
32015640;STYLO A BILLE DARK BLEU MAPED ;10.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;10:07:24
11001531;INDUSTRIEL 02 ROULEAUX        ;12.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;08/10/2018 ;15:38:42
31018582;CUILLERE GF                   ;15.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;08/10/2018 ;15:38:30
31018581;FOUCHETTE                     ;15.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;08/10/2018 ;15:38:21
11001531;INDUSTRIEL 02 ROULEAUX        ;6.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;08/10/2018 ;12:02:18
32012566;RAME DE PAPIER VERTEX A4 80G  ;0.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;08/10/2018 ;11:48:35
14006154;farine sperieur 1kg           ;1.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;10:26:27
14001413;FARINE SUPERIEURE 01 KG       ;5.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;10:25:50
32008783;STYLO VERTEX 102 FUME VERT    ;5.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;10:08:59
32023141;STYLO VERTEX CRISTEX V1610VERT;8.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;10:08:35
32027988;STYLO A PLUME ZEREX 2 VS869   ;1.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;10:08:19
32023128;STYLO VERTEX PENTEX V164 NOIR ;10.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;10:08:01
32015532;STYLO VERTEX V148RG           ;10.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;10:07:45
32020341;STYLO OFFIX  ROUGE  LINC      ;1.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:59:13
31009096;TRIOS   S                     ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:36:03
32014741;CHEMISE DOSSIER 50 F  TECHNO 9;1.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:42:38
31025940;LAINE DACIER 12.PCS          ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:42:14
31029485;LAINE DACIER TEX 6PCS REF186 ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:41:56
31006553;COUTEAUX HADEF (50 U)         ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:41:26
31000632;SERVIETTES DE TABLE 100       ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:39:58
31026941;SAC POUBELLE 55 65CM          ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:39:34
31027839;GANTS MULTI USE MOYEN         ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:39:26
31026694;SERVIETTE TABLE CLR FRUITS 80 ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:39:03
31014668;PAPIER CUISSON 5M             ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:37:50
11001638;ROUL ALU 30CM*5M              ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:37:20
11000340;FILM TRANSPARENT 30M          ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:37:01
31029092;ALUMINIUM ALIMENTAIRE 5M      ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:36:22
11001638;ROUL ALU 30CM*5M              ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:42:58
31020135;MICROFIBRE 40*50 36062-19     ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:43:29
31014668;PAPIER CUISSON 5M             ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:44:20
32023139;STYLO VERTEX CRISTX V1610 NOIR;2.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:58:44
32023141;STYLO VERTEX CRISTEX V1610VERT;1.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:58:07
32023134;STYLO VERTEX ROTEX  V168 BLEU ;1.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:57:40
11000264;ROULEAU ALUMINUM 5M           ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:54:46
32024298;GOMME ZENOA COLLECTOR EN PRESE;1.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:51:58
32027387;STYLO MAGIQUE BLEU            ;1.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:51:46
31001989;VILEDA  SERPILLERE TEXTILE    ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:50:40
31017658;SERP EXTRA CLN GM 220GR       ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:45:15
11000325;ROULEAU ALUMINUM 10M          ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:47:54
31019938;SPIRAL NON PRODUIT 2          ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:48:13
31026270;FILM ALIMENTAIRE 50M 30CM     ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:48:33
31018307;BOUL MAGIQUE ANTIRAYURES      ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;08/10/2018 ;09:50:01
11001531;INDUSTRIEL 02 ROULEAUX        ;6.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;07/12/2018 ;15:30:41
31019013;ROULEAUX ALUMINIUM  300M      ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;07/12/2018 ;15:30:54
11006173;ARDIS LIQ VAISSELLE 5L+SANI 1L;2.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;07/12/2018 ;15:31:46
11006216;PRIL  CITRON JAUNE PROMO 650ML;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;07/11/2018 ;10:15:28
10001356;Guedila 1,5L                  ;12.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;07/11/2018 ;10:17:15
10001131;Lalla Khedidja 0,5l           ;120.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;07/11/2018 ;10:17:30
31015196;COUPE PIZZA GM                ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;07/11/2018 ;13:52:17
31029574;BOITE 30L SULTANA MINI N8     ;4.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;07/11/2018 ;13:52:37
31029584;BOITE SULTANA N 6             ;4.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;07/11/2018 ;13:52:55
